,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0246,5.614709844115208,5.643856189774724,5.807354922057604,5.643856189774724,5.672425341971495,5.832890014164741,5.930737337562887,5.491853096329675,5.700439718141092,5.754887502163468,5.882643049361842,5.807354922057604,5.614709844115208,5.857980995127572,5.523561956057013,5.754887502163468,5.807354922057604,5.857980995127572,5.357552004618084,6.066089190457772
GENE_0247,5.727920454563199,6.0,5.906890595608519,5.643856189774724,5.614709844115208,5.459431618637297,5.727920454563199,5.129283016944966,5.247927513443585,5.754887502163468,5.727920454563199,5.523561956057013,5.392317422778761,5.727920454563199,5.807354922057604,5.614709844115208,5.554588851677638,5.832890014164741,5.614709844115208,5.357552004618084
GENE_0248,5.523561956057013,5.643856189774724,5.832890014164741,5.584962500721156,5.554588851677638,5.78135971352466,5.727920454563199,5.523561956057013,5.357552004618084,5.832890014164741,5.78135971352466,5.643856189774724,4.807354922057604,5.392317422778761,5.614709844115208,5.392317422778761,5.727920454563199,5.614709844115208,5.584962500721156,5.700439718141092
GENE_0249,5.584962500721156,5.906890595608519,5.700439718141092,5.584962500721156,5.754887502163468,5.672425341971495,5.523561956057013,5.700439718141092,5.247927513443585,5.78135971352466,5.672425341971495,5.727920454563199,6.022367813028454,5.554588851677638,5.857980995127572,5.523561956057013,5.554588851677638,5.392317422778761,5.247927513443585,5.954196310386875
GENE_0250,5.584962500721156,5.727920454563199,5.754887502163468,5.672425341971495,5.321928094887363,5.247927513443585,5.459431618637297,5.832890014164741,5.554588851677638,5.700439718141092,5.357552004618084,5.643856189774724,5.321928094887363,5.321928094887363,4.954196310386875,5.78135971352466,5.832890014164741,5.857980995127572,5.554588851677638,5.700439718141092
GENE_0251,5.832890014164741,5.832890014164741,5.044394119358453,5.727920454563199,5.977279923499917,6.0,5.554588851677638,5.807354922057604,5.78135971352466,5.459431618637297,5.523561956057013,5.832890014164741,5.285402218862249,5.614709844115208,5.523561956057013,5.672425341971495,5.321928094887363,6.044394119358453,5.584962500721156,5.954196310386875
GENE_0252,5.672425341971495,5.426264754702098,5.727920454563199,5.584962500721156,5.78135971352466,5.614709844115208,5.643856189774724,5.392317422778761,5.459431618637297,5.832890014164741,5.977279923499917,5.584962500721156,5.459431618637297,5.857980995127572,5.754887502163468,5.584962500721156,5.643856189774724,5.426264754702098,5.20945336562895,5.754887502163468
GENE_0253,5.491853096329675,5.700439718141092,5.857980995127572,5.392317422778761,5.832890014164741,5.754887502163468,5.727920454563199,5.882643049361842,5.523561956057013,5.129283016944966,5.584962500721156,5.954196310386875,5.20945336562895,5.672425341971495,5.554588851677638,5.672425341971495,5.643856189774724,5.832890014164741,6.108524456778169,5.754887502163468
GENE_0254,5.882643049361842,5.727920454563199,5.700439718141092,5.807354922057604,5.614709844115208,5.087462841250339,5.754887502163468,5.392317422778761,5.357552004618084,5.832890014164741,5.392317422778761,5.78135971352466,5.643856189774724,5.523561956057013,5.930737337562887,5.672425341971495,5.459431618637297,5.882643049361842,5.977279923499917,5.357552004618084
GENE_0255,5.78135971352466,5.554588851677638,5.491853096329675,5.614709844115208,5.426264754702098,5.554588851677638,5.491853096329675,5.700439718141092,5.78135971352466,5.523561956057013,5.78135971352466,5.459431618637297,5.523561956057013,5.491853096329675,5.807354922057604,5.614709844115208,5.491853096329675,5.857980995127572,5.554588851677638,5.754887502163468
GENE_0256,5.857980995127572,5.459431618637297,5.459431618637297,5.426264754702098,5.857980995127572,5.614709844115208,5.754887502163468,5.727920454563199,5.459431618637297,5.169925001442312,5.392317422778761,5.754887502163468,5.523561956057013,5.285402218862249,6.044394119358453,5.523561956057013,5.727920454563199,5.754887502163468,5.672425341971495,5.523561956057013
GENE_0257,5.727920454563199,5.78135971352466,5.930737337562887,5.832890014164741,5.614709844115208,5.807354922057604,5.727920454563199,5.357552004618084,5.727920454563199,5.614709844115208,5.491853096329675,5.459431618637297,6.044394119358453,5.930737337562887,5.614709844115208,5.247927513443585,5.78135971352466,5.700439718141092,5.523561956057013,5.643856189774724
GENE_0258,5.857980995127572,5.727920454563199,5.523561956057013,5.523561956057013,5.954196310386875,5.285402218862249,5.426264754702098,5.807354922057604,6.022367813028454,5.554588851677638,5.584962500721156,5.700439718141092,5.672425341971495,5.20945336562895,5.807354922057604,5.807354922057604,5.614709844115208,5.614709844115208,5.584962500721156,5.426264754702098
GENE_0259,5.614709844115208,5.523561956057013,5.523561956057013,5.807354922057604,5.700439718141092,5.523561956057013,5.78135971352466,5.643856189774724,5.882643049361842,5.554588851677638,5.247927513443585,5.727920454563199,5.554588851677638,5.523561956057013,5.807354922057604,5.807354922057604,5.614709844115208,5.672425341971495,5.754887502163468,5.78135971352466
GENE_0260,5.727920454563199,5.672425341971495,5.807354922057604,6.022367813028454,5.672425341971495,5.832890014164741,5.426264754702098,5.643856189774724,5.426264754702098,5.754887502163468,5.357552004618084,5.247927513443585,5.807354922057604,5.700439718141092,5.857980995127572,5.700439718141092,5.491853096329675,5.754887502163468,5.523561956057013,5.491853096329675
GENE_0261,5.977279923499917,5.754887502163468,5.672425341971495,5.930737337562887,5.321928094887363,5.426264754702098,5.426264754702098,5.754887502163468,5.584962500721156,5.459431618637297,5.392317422778761,5.614709844115208,5.832890014164741,5.554588851677638,5.807354922057604,5.426264754702098,5.643856189774724,5.832890014164741,5.392317422778761,5.700439718141092
GENE_0262,5.643856189774724,5.523561956057013,5.614709844115208,5.882643049361842,5.78135971352466,5.700439718141092,5.78135971352466,5.857980995127572,5.491853096329675,5.672425341971495,5.523561956057013,5.554588851677638,5.614709844115208,5.392317422778761,5.392317422778761,6.0,5.832890014164741,5.584962500721156,5.584962500721156,5.584962500721156
GENE_0263,5.554588851677638,5.977279923499917,5.459431618637297,5.906890595608519,5.643856189774724,5.643856189774724,5.285402218862249,5.491853096329675,5.930737337562887,5.554588851677638,5.857980995127572,5.643856189774724,5.672425341971495,5.672425341971495,5.584962500721156,5.727920454563199,5.584962500721156,6.108524456778169,5.754887502163468,5.700439718141092
GENE_0264,5.832890014164741,5.700439718141092,5.357552004618084,5.584962500721156,6.066089190457772,5.754887502163468,5.584962500721156,5.672425341971495,5.930737337562887,5.930737337562887,5.906890595608519,5.700439718141092,5.882643049361842,5.614709844115208,5.169925001442312,5.906890595608519,5.614709844115208,5.614709844115208,5.643856189774724,5.754887502163468
GENE_0265,5.643856189774724,5.700439718141092,5.754887502163468,5.700439718141092,5.426264754702098,5.523561956057013,5.523561956057013,5.700439718141092,5.930737337562887,5.643856189774724,5.727920454563199,5.614709844115208,5.882643049361842,5.20945336562895,5.614709844115208,5.754887502163468,5.672425341971495,5.857980995127572,5.20945336562895,5.426264754702098
GENE_0266,5.459431618637297,5.321928094887363,5.584962500721156,6.044394119358453,5.643856189774724,5.954196310386875,5.247927513443585,5.584962500721156,5.78135971352466,5.584962500721156,6.22881869049588,6.044394119358453,5.426264754702098,5.700439718141092,5.807354922057604,5.882643049361842,5.614709844115208,5.727920454563199,6.066089190457772,5.700439718141092
GENE_0267,5.044394119358453,5.459431618637297,5.554588851677638,5.614709844115208,5.700439718141092,5.754887502163468,5.614709844115208,5.614709844115208,5.426264754702098,6.0,5.523561956057013,5.857980995127572,5.857980995127572,5.584962500721156,5.727920454563199,5.977279923499917,5.614709844115208,5.426264754702098,6.066089190457772,5.857980995127572
GENE_0268,5.523561956057013,5.672425341971495,5.491853096329675,5.584962500721156,5.78135971352466,5.459431618637297,5.426264754702098,5.426264754702098,5.554588851677638,5.459431618637297,5.459431618637297,5.807354922057604,5.614709844115208,6.169925001442312,5.491853096329675,5.321928094887363,5.727920454563199,5.554588851677638,6.108524456778169,5.754887502163468
GENE_0269,5.20945336562895,5.321928094887363,5.426264754702098,5.78135971352466,5.78135971352466,5.727920454563199,6.022367813028454,5.930737337562887,6.066089190457772,5.584962500721156,5.357552004618084,6.044394119358453,5.807354922057604,5.523561956057013,5.491853096329675,5.426264754702098,5.977279923499917,5.700439718141092,5.700439718141092,5.554588851677638
GENE_0270,5.614709844115208,5.700439718141092,5.700439718141092,5.614709844115208,5.491853096329675,5.832890014164741,5.554588851677638,5.321928094887363,5.357552004618084,5.672425341971495,5.882643049361842,5.247927513443585,5.700439718141092,5.584962500721156,5.700439718141092,5.672425341971495,5.754887502163468,5.78135971352466,5.554588851677638,5.882643049361842
GENE_0271,5.643856189774724,5.614709844115208,5.357552004618084,5.087462841250339,5.882643049361842,5.491853096329675,5.491853096329675,5.392317422778761,5.807354922057604,5.554588851677638,5.727920454563199,5.807354922057604,5.584962500721156,5.459431618637297,5.321928094887363,5.0,5.807354922057604,5.78135971352466,5.426264754702098,5.426264754702098
GENE_0272,5.807354922057604,5.700439718141092,5.614709844115208,5.832890014164741,5.727920454563199,5.700439718141092,5.930737337562887,5.523561956057013,5.700439718141092,5.700439718141092,5.554588851677638,5.584962500721156,5.672425341971495,5.700439718141092,5.727920454563199,5.700439718141092,6.0,5.554588851677638,5.459431618637297,5.672425341971495
GENE_0273,5.459431618637297,5.930737337562887,5.78135971352466,5.700439718141092,5.754887502163468,5.672425341971495,5.459431618637297,5.672425341971495,5.614709844115208,5.906890595608519,5.614709844115208,5.882643049361842,5.554588851677638,5.700439718141092,5.700439718141092,5.614709844115208,5.954196310386875,5.906890595608519,5.906890595608519,5.523561956057013
GENE_0274,5.584962500721156,5.554588851677638,5.426264754702098,5.857980995127572,5.906890595608519,5.643856189774724,5.754887502163468,5.285402218862249,5.807354922057604,5.643856189774724,5.727920454563199,5.754887502163468,5.20945336562895,5.491853096329675,5.169925001442312,5.700439718141092,5.087462841250339,5.584962500721156,5.523561956057013,5.754887502163468
GENE_0275,5.459431618637297,5.357552004618084,5.0,5.977279923499917,5.285402218862249,5.930737337562887,6.0,5.882643049361842,5.906890595608519,5.584962500721156,5.523561956057013,5.357552004618084,5.523561956057013,5.614709844115208,5.554588851677638,5.906890595608519,5.584962500721156,5.977279923499917,5.491853096329675,5.614709844115208
GENE_0276,5.882643049361842,5.832890014164741,5.930737337562887,5.614709844115208,5.584962500721156,5.754887502163468,5.700439718141092,5.491853096329675,5.426264754702098,5.491853096329675,5.643856189774724,5.321928094887363,5.614709844115208,5.78135971352466,5.727920454563199,5.700439718141092,5.491853096329675,5.906890595608519,5.523561956057013,5.807354922057604
GENE_0277,6.0,5.584962500721156,5.491853096329675,5.426264754702098,5.700439718141092,5.554588851677638,5.672425341971495,5.807354922057604,5.643856189774724,5.523561956057013,5.614709844115208,5.392317422778761,5.700439718141092,5.882643049361842,5.700439718141092,5.977279923499917,5.614709844115208,5.643856189774724,5.584962500721156,5.882643049361842
GENE_0278,5.643856189774724,5.491853096329675,5.727920454563199,5.906890595608519,5.584962500721156,5.857980995127572,5.857980995127572,5.459431618637297,5.321928094887363,5.20945336562895,5.727920454563199,5.614709844115208,5.491853096329675,5.392317422778761,6.0,5.700439718141092,5.554588851677638,5.426264754702098,5.459431618637297,5.554588851677638
GENE_0279,6.044394119358453,5.491853096329675,5.977279923499917,5.643856189774724,5.700439718141092,5.459431618637297,5.643856189774724,5.584962500721156,5.491853096329675,5.700439718141092,5.554588851677638,5.672425341971495,5.357552004618084,5.672425341971495,5.882643049361842,5.643856189774724,5.672425341971495,5.459431618637297,5.392317422778761,5.754887502163468
GENE_0280,5.807354922057604,5.727920454563199,5.672425341971495,5.754887502163468,5.754887502163468,5.807354922057604,5.672425341971495,5.643856189774724,5.584962500721156,5.459431618637297,5.832890014164741,5.727920454563199,5.643856189774724,5.643856189774724,5.930737337562887,5.426264754702098,5.285402218862249,5.584962500721156,5.643856189774724,6.022367813028454
GENE_0281,5.882643049361842,5.857980995127572,5.523561956057013,5.672425341971495,5.832890014164741,5.754887502163468,6.044394119358453,5.491853096329675,6.044394119358453,5.807354922057604,5.643856189774724,5.700439718141092,5.614709844115208,5.832890014164741,5.459431618637297,5.700439718141092,5.554588851677638,5.643856189774724,5.491853096329675,5.459431618637297
GENE_0282,5.584962500721156,5.807354922057604,5.954196310386875,5.426264754702098,5.523561956057013,5.754887502163468,5.321928094887363,5.807354922057604,5.285402218862249,5.491853096329675,5.459431618637297,5.554588851677638,5.459431618637297,5.857980995127572,5.285402218862249,5.832890014164741,5.700439718141092,5.832890014164741,5.614709844115208,5.857980995127572
GENE_0283,5.584962500721156,5.523561956057013,5.78135971352466,5.807354922057604,5.491853096329675,5.754887502163468,5.954196310386875,5.930737337562887,5.857980995127572,5.614709844115208,5.523561956057013,5.857980995127572,5.554588851677638,5.727920454563199,5.523561956057013,5.754887502163468,5.426264754702098,5.727920454563199,5.672425341971495,5.614709844115208
GENE_0284,5.614709844115208,5.643856189774724,5.392317422778761,5.523561956057013,5.614709844115208,5.78135971352466,5.700439718141092,5.392317422778761,5.523561956057013,5.672425341971495,5.554588851677638,5.554588851677638,5.807354922057604,5.857980995127572,5.727920454563199,5.832890014164741,5.754887502163468,5.614709844115208,5.672425341971495,5.672425341971495
GENE_0285,5.754887502163468,5.78135971352466,5.459431618637297,5.700439718141092,5.727920454563199,6.129283016944966,5.523561956057013,5.727920454563199,5.672425341971495,5.977279923499917,5.906890595608519,5.882643049361842,5.727920454563199,5.643856189774724,5.857980995127572,6.0,5.426264754702098,5.491853096329675,5.700439718141092,5.044394119358453
GENE_0286,5.882643049361842,5.584962500721156,5.727920454563199,5.78135971352466,5.614709844115208,5.392317422778761,5.321928094887363,5.285402218862249,5.700439718141092,5.285402218862249,5.754887502163468,5.523561956057013,6.0,5.832890014164741,5.832890014164741,5.459431618637297,5.857980995127572,5.727920454563199,5.357552004618084,5.523561956057013
GENE_0287,6.108524456778169,5.357552004618084,5.285402218862249,5.459431618637297,5.906890595608519,5.977279923499917,5.614709844115208,5.247927513443585,5.754887502163468,5.614709844115208,5.523561956057013,5.523561956057013,6.044394119358453,6.149747119504682,5.857980995127572,5.584962500721156,5.727920454563199,5.754887502163468,5.20945336562895,5.614709844115208
GENE_0288,5.930737337562887,5.700439718141092,5.523561956057013,5.672425341971495,5.754887502163468,5.459431618637297,5.285402218862249,5.954196310386875,5.754887502163468,5.78135971352466,5.491853096329675,5.672425341971495,5.672425341971495,6.129283016944966,5.857980995127572,5.700439718141092,5.584962500721156,5.392317422778761,5.727920454563199,5.554588851677638
GENE_0289,5.459431618637297,5.459431618637297,5.807354922057604,6.087462841250339,5.614709844115208,5.78135971352466,5.78135971352466,5.523561956057013,5.832890014164741,5.700439718141092,5.857980995127572,5.882643049361842,5.459431618637297,5.523561956057013,5.584962500721156,5.754887502163468,5.754887502163468,5.78135971352466,5.78135971352466,5.754887502163468
GENE_0290,5.643856189774724,5.78135971352466,5.554588851677638,5.78135971352466,5.584962500721156,5.700439718141092,5.672425341971495,5.754887502163468,5.392317422778761,5.754887502163468,5.614709844115208,5.930737337562887,5.906890595608519,5.357552004618084,5.807354922057604,5.672425341971495,5.554588851677638,5.426264754702098,5.832890014164741,5.78135971352466
GENE_0291,6.0,5.554588851677638,5.285402218862249,5.321928094887363,5.906890595608519,5.700439718141092,5.643856189774724,5.554588851677638,5.614709844115208,5.672425341971495,5.321928094887363,5.426264754702098,5.807354922057604,5.643856189774724,5.832890014164741,5.857980995127572,5.643856189774724,6.0,5.523561956057013,5.614709844115208
GENE_0292,5.285402218862249,5.491853096329675,5.643856189774724,5.672425341971495,5.672425341971495,5.321928094887363,6.022367813028454,5.672425341971495,5.882643049361842,5.832890014164741,5.321928094887363,5.672425341971495,5.554588851677638,5.392317422778761,5.643856189774724,5.643856189774724,5.807354922057604,6.066089190457772,5.954196310386875,5.672425341971495
GENE_0293,5.426264754702098,5.459431618637297,5.459431618637297,5.857980995127572,5.930737337562887,5.78135971352466,5.643856189774724,5.247927513443585,5.832890014164741,5.832890014164741,5.491853096329675,5.832890014164741,5.857980995127572,5.672425341971495,5.426264754702098,5.285402218862249,5.643856189774724,5.392317422778761,5.459431618637297,5.491853096329675
GENE_0294,5.754887502163468,5.832890014164741,5.357552004618084,5.930737337562887,5.392317422778761,5.754887502163468,5.614709844115208,5.554588851677638,5.392317422778761,5.357552004618084,5.554588851677638,5.584962500721156,5.554588851677638,5.392317422778761,5.459431618637297,5.392317422778761,5.523561956057013,5.321928094887363,5.754887502163468,5.247927513443585
GENE_0295,5.906890595608519,5.832890014164741,5.977279923499917,5.882643049361842,5.554588851677638,6.022367813028454,5.554588851677638,5.857980995127572,5.584962500721156,5.285402218862249,5.672425341971495,6.0,5.832890014164741,5.700439718141092,5.857980995127572,5.700439718141092,5.727920454563199,5.727920454563199,5.807354922057604,6.169925001442312
GENE_0296,6.066089190457772,5.78135971352466,5.584962500721156,5.78135971352466,5.700439718141092,5.977279923499917,5.807354922057604,5.754887502163468,5.554588851677638,5.392317422778761,5.584962500721156,5.930737337562887,5.700439718141092,5.930737337562887,5.584962500721156,5.459431618637297,5.807354922057604,5.491853096329675,5.554588851677638,5.727920454563199
GENE_0297,5.614709844115208,5.523561956057013,5.285402218862249,5.247927513443585,5.459431618637297,5.906890595608519,5.491853096329675,5.807354922057604,5.832890014164741,5.584962500721156,5.129283016944966,5.930737337562887,6.0,6.0,5.321928094887363,5.614709844115208,5.672425341971495,6.087462841250339,5.930737337562887,5.672425341971495
GENE_0298,5.614709844115208,5.882643049361842,5.20945336562895,5.832890014164741,5.727920454563199,5.906890595608519,5.554588851677638,5.459431618637297,5.614709844115208,5.672425341971495,5.700439718141092,5.554588851677638,5.523561956057013,5.672425341971495,5.754887502163468,5.807354922057604,5.643856189774724,5.643856189774724,5.832890014164741,5.700439718141092
GENE_0299,5.584962500721156,5.392317422778761,5.672425341971495,5.643856189774724,5.832890014164741,5.727920454563199,5.857980995127572,5.672425341971495,5.426264754702098,5.285402218862249,5.832890014164741,5.672425341971495,5.614709844115208,5.78135971352466,5.700439718141092,5.491853096329675,5.832890014164741,5.930737337562887,5.584962500721156,5.643856189774724
GENE_0300,5.554588851677638,5.754887502163468,5.930737337562887,5.459431618637297,5.727920454563199,5.523561956057013,5.78135971352466,5.700439718141092,5.832890014164741,5.832890014164741,5.930737337562887,5.857980995127572,5.491853096329675,5.584962500721156,5.643856189774724,5.78135971352466,5.882643049361842,5.554588851677638,5.392317422778761,5.392317422778761
GENE_0301,5.754887502163468,5.672425341971495,5.357552004618084,5.426264754702098,5.459431618637297,5.614709844115208,5.672425341971495,5.807354922057604,5.832890014164741,5.584962500721156,6.087462841250339,5.882643049361842,5.857980995127572,5.459431618637297,5.392317422778761,5.459431618637297,5.700439718141092,5.977279923499917,5.700439718141092,5.523561956057013
GENE_0302,5.614709844115208,5.700439718141092,5.700439718141092,6.0,5.459431618637297,5.727920454563199,5.584962500721156,5.727920454563199,6.169925001442312,5.426264754702098,5.700439718141092,5.906890595608519,5.930737337562887,5.857980995127572,5.357552004618084,5.643856189774724,5.491853096329675,5.672425341971495,5.643856189774724,5.672425341971495
GENE_0303,5.807354922057604,5.700439718141092,6.0,5.459431618637297,5.643856189774724,5.882643049361842,5.523561956057013,5.672425341971495,5.930737337562887,5.643856189774724,5.807354922057604,5.643856189774724,5.754887502163468,5.459431618637297,5.523561956057013,5.614709844115208,6.022367813028454,5.247927513443585,5.523561956057013,5.523561956057013
GENE_0304,5.672425341971495,5.727920454563199,5.643856189774724,5.554588851677638,5.554588851677638,5.614709844115208,5.672425341971495,5.754887502163468,5.643856189774724,5.857980995127572,5.78135971352466,5.614709844115208,5.426264754702098,5.491853096329675,5.491853096329675,5.857980995127572,5.727920454563199,5.882643049361842,5.807354922057604,5.643856189774724
GENE_0305,5.672425341971495,5.727920454563199,5.523561956057013,5.357552004618084,5.807354922057604,5.78135971352466,5.357552004618084,5.459431618637297,5.614709844115208,5.832890014164741,5.78135971352466,5.857980995127572,5.727920454563199,5.614709844115208,5.643856189774724,5.78135971352466,5.321928094887363,5.247927513443585,5.700439718141092,5.392317422778761
GENE_0306,5.247927513443585,5.807354922057604,5.643856189774724,4.906890595608519,5.523561956057013,5.807354922057604,5.614709844115208,5.832890014164741,5.807354922057604,5.977279923499917,5.672425341971495,6.022367813028454,5.392317422778761,5.392317422778761,5.700439718141092,5.832890014164741,5.584962500721156,5.672425341971495,5.357552004618084,5.129283016944966
GENE_0307,5.643856189774724,5.700439718141092,5.832890014164741,5.727920454563199,5.930737337562887,5.727920454563199,5.672425341971495,5.930737337562887,5.614709844115208,5.643856189774724,5.614709844115208,5.459431618637297,5.700439718141092,5.78135971352466,5.523561956057013,5.832890014164741,5.857980995127572,5.754887502163468,6.022367813028454,5.491853096329675
GENE_0308,5.832890014164741,5.426264754702098,5.78135971352466,5.672425341971495,5.700439718141092,5.459431618637297,5.523561956057013,5.672425341971495,5.247927513443585,5.672425341971495,5.459431618637297,5.523561956057013,5.285402218862249,5.554588851677638,5.672425341971495,5.727920454563199,5.584962500721156,5.906890595608519,5.700439718141092,5.426264754702098
GENE_0309,5.807354922057604,5.392317422778761,5.584962500721156,5.906890595608519,5.643856189774724,5.392317422778761,5.491853096329675,5.321928094887363,5.321928094887363,6.0,5.727920454563199,6.0,5.087462841250339,5.247927513443585,5.78135971352466,5.584962500721156,5.491853096329675,5.857980995127572,5.727920454563199,5.491853096329675
GENE_0310,5.643856189774724,5.727920454563199,5.554588851677638,5.78135971352466,5.643856189774724,5.459431618637297,5.247927513443585,5.727920454563199,5.832890014164741,5.954196310386875,5.491853096329675,5.169925001442312,5.700439718141092,5.672425341971495,5.459431618637297,5.754887502163468,5.906890595608519,5.954196310386875,5.832890014164741,5.523561956057013
GENE_0311,5.807354922057604,5.78135971352466,6.022367813028454,5.78135971352466,6.087462841250339,5.672425341971495,5.491853096329675,5.523561956057013,5.643856189774724,5.643856189774724,5.554588851677638,5.129283016944966,5.727920454563199,5.426264754702098,5.807354922057604,6.066089190457772,5.554588851677638,5.672425341971495,5.357552004618084,5.832890014164741
GENE_0312,5.614709844115208,5.459431618637297,5.523561956057013,5.491853096329675,5.459431618637297,5.754887502163468,5.643856189774724,5.672425341971495,5.857980995127572,5.392317422778761,5.954196310386875,5.906890595608519,5.672425341971495,5.906890595608519,5.491853096329675,5.392317422778761,5.459431618637297,5.977279923499917,5.321928094887363,5.584962500721156
GENE_0313,5.643856189774724,5.643856189774724,5.426264754702098,5.857980995127572,5.857980995127572,5.459431618637297,5.832890014164741,5.857980995127572,5.78135971352466,5.700439718141092,5.754887502163468,5.459431618637297,5.491853096329675,5.584962500721156,5.584962500721156,5.614709844115208,5.584962500721156,5.977279923499917,5.700439718141092,5.78135971352466
GENE_0314,5.584962500721156,5.78135971352466,5.554588851677638,5.954196310386875,5.754887502163468,5.491853096329675,5.754887502163468,5.727920454563199,5.882643049361842,5.426264754702098,5.426264754702098,5.832890014164741,5.832890014164741,5.491853096329675,5.754887502163468,5.727920454563199,5.672425341971495,5.643856189774724,5.78135971352466,5.523561956057013
GENE_0315,5.807354922057604,5.614709844115208,5.491853096329675,5.754887502163468,5.584962500721156,5.727920454563199,5.614709844115208,5.930737337562887,5.392317422778761,5.882643049361842,5.906890595608519,5.459431618637297,5.78135971352466,5.882643049361842,5.882643049361842,5.930737337562887,6.022367813028454,5.491853096329675,5.643856189774724,5.523561956057013
GENE_0316,5.977279923499917,5.584962500721156,5.700439718141092,5.754887502163468,5.882643049361842,6.0,5.807354922057604,5.554588851677638,5.807354922057604,5.930737337562887,5.78135971352466,5.392317422778761,5.672425341971495,5.554588851677638,5.491853096329675,6.022367813028454,5.727920454563199,5.906890595608519,5.727920454563199,5.643856189774724
GENE_0317,5.857980995127572,5.78135971352466,5.906890595608519,5.672425341971495,5.643856189774724,5.643856189774724,5.643856189774724,5.700439718141092,5.459431618637297,5.906890595608519,5.78135971352466,5.426264754702098,5.584962500721156,5.882643049361842,5.954196310386875,5.807354922057604,5.727920454563199,5.672425341971495,5.807354922057604,6.066089190457772
GENE_0318,5.727920454563199,5.727920454563199,5.807354922057604,5.906890595608519,5.584962500721156,5.672425341971495,5.700439718141092,5.614709844115208,5.614709844115208,5.584962500721156,5.754887502163468,5.832890014164741,5.643856189774724,5.523561956057013,5.930737337562887,5.643856189774724,5.169925001442312,5.643856189774724,5.584962500721156,5.700439718141092
GENE_0319,5.857980995127572,5.672425341971495,5.285402218862249,5.954196310386875,5.523561956057013,5.523561956057013,5.700439718141092,5.614709844115208,5.807354922057604,5.754887502163468,5.672425341971495,5.321928094887363,5.584962500721156,5.977279923499917,5.672425341971495,5.857980995127572,5.523561956057013,5.672425341971495,5.426264754702098,5.906890595608519
GENE_0320,5.930737337562887,5.426264754702098,5.643856189774724,5.857980995127572,6.044394119358453,5.459431618637297,5.357552004618084,5.459431618637297,5.357552004618084,5.754887502163468,5.78135971352466,5.357552004618084,5.392317422778761,5.807354922057604,5.584962500721156,5.727920454563199,5.523561956057013,5.832890014164741,5.78135971352466,5.700439718141092
GENE_0321,5.523561956057013,5.906890595608519,5.700439718141092,5.614709844115208,5.857980995127572,5.643856189774724,5.727920454563199,5.930737337562887,5.614709844115208,5.614709844115208,5.700439718141092,5.882643049361842,5.643856189774724,5.954196310386875,5.857980995127572,5.459431618637297,5.832890014164741,5.807354922057604,5.614709844115208,5.491853096329675
GENE_0322,5.554588851677638,5.672425341971495,5.78135971352466,5.700439718141092,5.727920454563199,5.727920454563199,5.459431618637297,5.954196310386875,5.554588851677638,5.977279923499917,5.857980995127572,5.832890014164741,6.0,5.491853096329675,5.426264754702098,5.700439718141092,5.523561956057013,5.906890595608519,5.727920454563199,5.554588851677638
GENE_0323,5.614709844115208,5.459431618637297,5.614709844115208,5.727920454563199,5.285402218862249,5.321928094887363,5.584962500721156,5.614709844115208,5.832890014164741,5.977279923499917,5.672425341971495,5.614709844115208,5.832890014164741,5.977279923499917,5.672425341971495,5.523561956057013,5.584962500721156,5.614709844115208,5.977279923499917,5.643856189774724
GENE_0324,5.754887502163468,5.321928094887363,5.643856189774724,5.554588851677638,5.954196310386875,5.754887502163468,5.357552004618084,5.357552004618084,5.700439718141092,5.392317422778761,5.754887502163468,5.700439718141092,5.584962500721156,5.491853096329675,5.977279923499917,5.321928094887363,5.491853096329675,5.754887502163468,5.491853096329675,5.584962500721156
GENE_0325,5.857980995127572,5.459431618637297,5.426264754702098,5.584962500721156,5.392317422778761,5.672425341971495,5.700439718141092,5.643856189774724,5.392317422778761,5.930737337562887,5.357552004618084,5.727920454563199,5.584962500721156,5.20945336562895,5.247927513443585,5.857980995127572,5.285402218862249,5.554588851677638,5.523561956057013,5.807354922057604
GENE_0326,5.643856189774724,5.857980995127572,5.954196310386875,6.022367813028454,5.727920454563199,5.554588851677638,5.807354922057604,5.392317422778761,5.426264754702098,5.426264754702098,5.491853096329675,5.882643049361842,5.727920454563199,5.700439718141092,5.906890595608519,5.554588851677638,5.754887502163468,5.643856189774724,5.426264754702098,5.247927513443585
GENE_0327,5.554588851677638,5.807354922057604,5.78135971352466,5.672425341971495,5.906890595608519,5.523561956057013,5.044394119358453,5.554588851677638,5.523561956057013,5.459431618637297,6.0,5.459431618637297,6.0,5.857980995127572,5.882643049361842,5.523561956057013,5.857980995127572,5.491853096329675,5.426264754702098,5.554588851677638
